gender,tenure,MonthlyCharges,TotalCharges,total_charges_per_tenure,Churn
0,0.787779998,0.128127093,0.523536932,0.664572512,0
1,-0.362826939,-1.495934993,-0.783180363,2.158550754,0
0,-0.321733834,-1.509233352,-0.790800869,2.457935052,0
1,1.404176572,-0.970649815,0.108330153,0.077148526,0
0,0.04810411,-1.505908763,-0.718804815,-14.94269025,0
1,-1.143595932,0.635127027,-0.831362337,0.726972101,0
0,-1.184689037,1.173710565,-0.833378227,0.703457364,1
1,-0.609385569,0.675022104,-0.331089452,0.543316858,1
1,-1.307968352,-1.47432516,-1.010444213,0.772529558,1
0,-0.362826939,-1.466013686,-0.811469274,2.23651881,0
0,-1.307968352,-1.472662865,-1.010422061,0.772512622,0
1,-1.266875247,0.636789322,-0.960157739,0.757894466,0
1,-1.061409723,0.340900836,-0.79939609,0.753145626,1
1,-0.855944198,-1.186748148,-0.882601375,1.031143592,1
0,-0.568292464,1.276772846,-0.127816902,0.224913949,1
1,0.911059313,0.671697515,1.044168086,1.146103301,0
0,1.486362782,-1.515882532,-0.378053032,-0.254347752,0
0,0.459035159,-0.167761394,0.134137969,0.292217201,0
1,-0.075175205,0.497156553,0.045616053,-0.606796518,1
0,0.911059313,1.619205589,1.768448385,1.941090288,0
1,0.911059313,-0.440377752,0.238078118,0.261320108,0
0,0.869966208,0.011766452,0.544404711,0.625776848,0
0,1.527455887,0.699956527,1.608528535,1.053076917,0
1,1.609642096,-1.469338275,-0.362812021,-0.225399188,0
0,-0.11626831,-0.495233483,-0.366090611,3.148670619,0
0,1.609642096,1.423054795,2.489339331,1.546517289,0
1,-1.307968352,-0.691384277,-1.000010324,0.764552386,1
0,-0.486106254,-0.960676046,-0.67390143,1.386325366,0
0,-0.11626831,1.216930231,0.273123582,-2.349080179,0
0,1.404176572,1.496195769,2.229090212,1.587471445,0
0,-0.362826939,-1.190072738,-0.714728731,1.969888819,0
1,-0.732664883,-1.47432516,-0.888427517,1.212597379,0
1,0.787779998,0.636789322,0.897451205,1.139215526,0
0,-0.979223513,0.769772912,-0.664530867,0.678630423,0
1,1.157617943,1.201969577,1.626029114,1.404633649,0
0,-0.568292464,0.049999234,-0.449761101,0.791425419,0
1,1.116524838,-0.493571188,0.270398808,0.242178946,0
1,1.609642096,0.648425386,1.681499305,1.04464173,0
1,1.609642096,0.128127093,1.146180956,0.712071931,0
1,-0.897037303,1.23355318,-0.512098607,0.570877717,1
0,-0.568292464,-1.017194071,-0.763841116,1.344098619,0
1,1.280897257,-0.699695752,0.19928886,0.155585359,0
0,0.828873103,0.964261411,1.208651378,1.458186269,1
0,-0.814851093,0.60853031,-0.549647318,0.67453713,1
1,-1.307968352,-1.484298929,-1.010577129,0.772631178,1
0,0.828873103,0.003454978,0.470791516,0.567989857,0
0,-0.814851093,1.055687629,-0.504345186,0.618941535,1
1,0.459035159,1.305031859,0.972260643,2.118052667,0
0,1.568548992,1.632503948,2.602805111,1.659371256,0
1,1.609642096,1.692346563,2.735986734,1.699748497,0
1,0.04810411,-1.47100057,-0.702146036,-14.59638347,0
1,-0.897037303,0.385782797,-0.648292988,0.722704603,1
0,1.486362782,1.501182654,2.272664438,1.529010593,0
1,-0.403920044,-1.306433378,-0.7914876,1.959515532,0
0,0.089197215,-0.320692522,-0.167071366,-1.873055859,0
1,-0.362826939,0.151399221,-0.304439836,0.839077266,0
1,-1.307968352,0.189632003,-0.988269429,0.755575949,0
1,-1.184689037,0.332589361,-0.876996759,0.740275913,1
1,1.609642096,-1.35131534,-0.228921514,-0.142218891,0
1,1.568548992,-1.311420263,-0.216139446,-0.137795789,0
1,0.335755844,1.383159718,0.877779668,2.614339208,0
1,0.746686893,-0.506869547,0.111719506,0.149620285,0
0,0.500128264,1.288408911,1.083998518,2.167441027,0
0,-0.855944198,0.819641758,-0.566859913,0.662262697,0
1,0.376848949,0.646763091,0.562857854,1.493590084,0
0,1.609642096,1.464612167,2.469490572,1.534186126,0
0,-0.568292464,-1.53250548,-0.895848649,1.576386643,0
1,0.911059313,0.335913951,0.847430563,0.930159596,0
1,-1.225782142,-1.479312045,-0.991570171,0.80892855,0
1,0.541221369,-0.350613829,0.070427,0.130126052,1
1,-1.307968352,0.332589361,-0.986364303,0.754119395,1
1,-0.403920044,0.992520424,-0.003363417,0.008326936,1
1,1.116524838,0.520428682,1.12794934,1.010232197,0
1,0.664500684,0.829615527,0.879906321,1.324161649,0
0,-0.239547624,0.138100862,-0.225044804,0.939457463,0
1,-0.486106254,-0.297420394,-0.506914891,1.042806768,1
0,-1.307968352,0.166359875,-0.988579566,0.755813062,1
1,-1.020316618,0.635127027,-0.747780457,0.732890599,1
1,-1.184689037,-1.464351391,-0.991680934,0.837081211,0
1,0.376848949,-1.47100057,-0.595060213,-1.579041721,0
1,1.609642096,1.620867884,2.57989929,1.602778217,0
1,-1.307968352,0.163035285,-0.988623871,0.755846936,1
0,-1.184689037,-1.507571057,-0.989066924,0.834874716,0
0,-0.0340821,-1.490948109,-0.747315252,21.92691341,0
1,-0.445013149,0.640113912,-0.212329193,0.477130155,0
1,1.609642096,0.942651578,1.944007992,1.207726858,0
0,-1.184689037,-1.512557942,-0.978167829,0.825674753,0
1,0.952152418,-1.502584173,-0.553501876,-0.581316463,0
0,-0.732664883,-1.333030096,-0.875933433,1.195544447,0
1,-1.102502827,1.16539909,-0.776911168,0.704679525,1
0,1.609642096,-1.494272698,-0.433456764,-0.269287666,0
0,-1.143595932,0.177995939,-0.872499775,0.762944105,1
1,-0.979223513,-0.536790855,-0.823631069,0.841106303,1
0,-0.362826939,0.372484438,-0.260732693,0.718614483,1
1,1.321990362,1.434690859,2.134498473,1.614609709,0
1,-0.938130408,0.020077926,-0.746229773,0.795443541,0
1,-0.979223513,0.045012349,-0.744612631,0.760411307,1
0,0.828873103,1.092258116,1.214854115,1.465669606,0
1,0.541221369,1.022441732,1.046937165,1.934397319,0
1,0.335755844,1.220254821,0.721891598,2.15004924,0
0,0.787779998,-0.03311551,0.458009447,0.581392582,0
1,-0.855944198,-0.659800675,-0.787788111,0.920373212,0
1,0.582314474,-1.515882532,-0.625010572,-1.073321375,0
0,1.116524838,0.468897541,1.107591071,0.991998596,0
0,1.116524838,1.250176129,1.708591973,1.530276726,0
0,-1.307968352,-1.507571057,-1.010887266,0.772868292,0
1,1.445269677,1.526117077,2.327093455,1.6101448,0
1,0.335755844,0.450612297,0.365632972,1.088984685,0
1,1.404176572,0.025064811,0.895701147,0.637883558,0
0,-1.225782142,-1.522531711,-0.996045003,0.812579143,0
0,-1.266875247,-0.663125264,-0.981823013,0.774995814,1
0,-1.266875247,-1.512557942,-0.997130482,0.787078668,0
1,0.376848949,-1.492610404,-0.650242419,-1.72547229,0
1,-0.855944198,-0.676423623,-0.806617848,0.942372002,1
1,-1.266875247,0.493831964,-0.948926355,0.749029044,1
0,1.445269677,0.394094272,1.299056268,0.898833131,0
0,-0.979223513,-0.491908893,-0.805089316,0.822171144,0
1,0.869966208,1.16872368,1.328474963,1.527042029,0
1,1.280897257,1.346589231,1.990882961,1.554287785,0
0,-0.855944198,0.655074566,-0.594262719,0.694277407,0
0,1.568548992,1.700658038,2.656680312,1.693718415,0
1,-1.184689037,0.889458142,-0.857657511,0.723951589,1
1,-1.225782142,-0.325679406,-0.951030855,0.775856347,1
1,0.089197215,0.678346694,0.273057124,3.061274101,1
0,0.869966208,0.836264706,1.165498051,1.339704968,0
1,1.486362782,-0.330666291,0.651867129,0.438565293,0
0,0.541221369,-1.329705507,-0.499050707,-0.922082415,0
1,0.664500684,1.112205655,1.146624008,1.725542256,0
1,1.034338628,-1.34799075,-0.388708448,-0.375803859,0
0,-0.075175205,0.251136913,-0.064216696,0.854227088,0
0,-1.184689037,0.299343464,-0.895117612,0.755571786,1
0,0.993245523,-0.176072868,0.53529998,0.538940239,0
1,0.13029032,0.899431911,0.442989963,3.40002207,0
1,-0.814851093,0.518766387,-0.571268287,0.701070774,0
1,0.623407579,-1.16347602,-0.404259595,-0.648467566,0
0,1.116524838,1.205294167,1.668628626,1.494484108,0
1,-1.266875247,-0.327341701,-0.974025287,0.768840727,1
0,-0.732664883,-1.492610404,-0.891927633,1.217374619,1
0,-0.855944198,-1.457702211,-0.903447002,1.055497547,0
1,-0.773757988,-0.491908893,-0.705203099,0.911400089,0
0,1.075431733,-0.486922008,0.308479182,0.28684218,0
0,1.321990362,1.471261346,2.05576802,1.555055225,1
0,1.157617943,0.495494259,1.157966156,1.000300802,0
1,-1.020316618,-1.519207121,-0.950056139,0.931138553,0
0,-1.307968352,-0.618243303,-0.999035608,0.763807172,0
1,1.568548992,1.303369564,2.264467965,1.443670537,0
0,0.705593789,-1.329705507,-0.489990281,-0.694436783,0
0,-0.075175205,-0.172748278,-0.210756356,2.80353551,0
0,-0.979223513,0.138100862,-0.729814673,0.745299376,0
1,1.404176572,0.302668054,1.137408514,0.810018153,0
1,0.952152418,0.688320463,1.152649524,1.210572491,0
0,0.335755844,-1.318069442,-0.578069145,-1.721694959,0
1,-0.0340821,0.869510604,0.289450071,-8.492729988,1
1,-0.855944198,0.806343399,-0.550998629,0.643731951,0
0,1.239804152,1.316667923,1.900522376,1.532921448,0
1,-1.102502827,0.470559835,-0.827042574,0.750150071,1
1,1.568548992,0.648425386,1.625165162,1.036094614,0
0,-0.609385569,-0.515181021,-0.631966498,1.037055242,1
0,-0.527199359,0.184645118,-0.367840668,0.697725941,1
0,-1.184689037,-0.875899008,-0.950388428,0.802226068,0
0,1.363083467,-0.034777804,0.869893331,0.638180531,0
1,-1.184689037,0.347550015,-0.869752848,0.734161304,1
0,-1.307968352,-1.188410443,-1.006633961,0.769616451,0
0,-1.307968352,-0.543440034,-0.99803874,0.763045022,1
0,0.746686893,-0.146151561,0.363417709,0.486706962,0
1,-0.609385569,-0.297420394,-0.53981155,0.885829231,0
1,1.568548992,-1.495934993,-0.400471495,-0.255313348,0
1,-0.691571778,0.339238541,-0.482192554,0.697241514,0
1,-1.020316618,0.304330349,-0.753650905,0.738644154,0
0,-0.445013149,-1.331367801,-0.800946774,1.799827209,0
1,-0.979223513,-1.524194006,-0.949701697,0.969851811,0
0,0.582314474,1.411418731,1.248415352,2.143885148,1
0,-1.307968352,0.477209015,-0.984437024,0.752645905,1
0,0.911059313,-1.303108789,-0.379936005,-0.417026641,0
1,0.952152418,0.256123798,0.790033093,0.829733852,0
1,-0.773757988,0.517104092,-0.515775944,0.666585614,0
0,0.089197215,-1.28648584,-0.596477982,-6.687181687,0
1,1.157617943,1.276772846,1.868423212,1.614024061,0
1,1.609642096,1.471261346,2.431653877,1.510679848,0
0,0.335755844,0.808005694,0.595710207,1.7742363,0
1,-0.403920044,0.407392631,-0.240042135,0.594281316,0
0,-0.075175205,0.344225426,0.019187963,-0.255243238,0
0,-1.020316618,-1.318069442,-0.937008239,0.918350464,0
1,1.157617943,-0.704682636,0.175164644,0.151314728,0
0,-1.020316618,-0.016492561,-0.761825226,0.746655708,0
1,0.869966208,1.170385975,1.391056148,1.598977219,1
0,-0.362826939,-0.458662996,-0.457049317,1.259689587,0
0,0.04810411,0.79636963,0.30971973,6.438529466,0
0,-1.225782142,-0.789459674,-0.960977386,0.783970784,1
1,-0.527199359,1.361549885,-0.027266106,0.051718777,1
1,-0.280640729,0.47887131,-0.126443439,0.450552703,0
0,1.445269677,-1.324718622,-0.297727589,-0.206001408,0
0,-1.307968352,-0.47029906,-0.997064024,0.762299808,1
0,1.404176572,1.196982693,1.963590919,1.398393164,0
1,-0.732664883,1.17204827,-0.392629464,0.535892292,0
0,0.500128264,-1.48097434,-0.607864435,-1.215417081,0
0,0.294662739,0.084907426,0.190427807,0.646256827,0
1,0.089197215,-1.517544827,-0.745897484,-8.362340514,0
1,-0.938130408,-1.168462904,-0.885791354,0.944209192,0
1,-0.11626831,0.177995939,-0.045320501,0.389792381,0
0,-0.527199359,-0.329003996,-0.503148944,0.954380796,0
1,-0.609385569,0.834602412,-0.3428525,0.562619985,1
1,-0.445013149,-0.044751574,-0.407338811,0.915341068,0
0,1.609642096,0.699956527,1.706066573,1.059904296,0
0,-0.198454519,-0.350613829,-0.387556511,1.952873191,0
0,-1.143595932,1.303369564,-0.779458721,0.681585776,1
1,0.335755844,1.649126897,0.986349717,2.937699324,1
0,1.527455887,0.477209015,1.519962313,0.995094082,0
0,-0.773757988,1.185346629,-0.392385785,0.507116942,1
0,-0.773757988,-0.47029906,-0.703763178,0.909539144,1
0,0.253569635,-1.495934993,-0.669027851,-2.638438362,0
1,0.089197215,-1.045453084,-0.498585502,-5.58969809,0
0,-1.184689037,0.430664759,-0.886987596,0.748709212,1
1,0.04810411,-0.134515496,-0.131848681,-2.740902625,0
0,-1.102502827,0.641776207,-0.789538168,0.716132557,1
1,-0.239547624,-1.47432516,-0.761116342,3.177306992,0
0,-1.225782142,0.779746681,-0.903447002,0.73703717,1
0,-1.225782142,-0.290771214,-0.945049644,0.770976841,1
0,1.321990362,1.308356449,1.998946519,1.512073443,0
1,-0.445013149,-0.483597419,-0.532700555,1.197044528,0
1,1.527455887,1.48289741,2.380680671,1.558592096,1
0,-1.266875247,0.192956593,-0.957211439,0.755568823,1
0,-0.11626831,1.356563,0.390155936,-3.35565157,0
0,0.993245523,0.849563065,1.297527737,1.306351458,0
1,0.335755844,1.315005628,0.824458283,2.45552921,0
0,0.705593789,0.153061516,0.494893579,0.701385964,0
1,-1.307968352,0.239500849,-0.98760485,0.755067849,0
0,-0.362826939,0.535389335,-0.167182129,0.460776505,0
0,-1.020316618,-0.33731547,-0.822013927,0.805645927,0
0,-0.897037303,-1.47432516,-0.93760636,1.045225607,0
0,-1.143595932,-1.457702211,-0.969107402,0.847421169,1
0,0.171383425,-1.487623519,-0.671420335,-3.91765036,0
1,-0.075175205,0.520428682,0.075499953,-1.004319884,0
0,-0.650478673,-1.321394032,-0.836745427,1.28635336,0
1,-0.362826939,-0.357263009,-0.470052912,1.295529249,1
1,-0.239547624,-1.520869416,-0.797424505,3.3288767,0
1,0.089197215,-1.301446494,-0.62853284,-7.046552305,0
0,0.459035159,-0.352276124,0.00704832,0.015354642,0
1,0.911059313,0.360848374,0.869738263,0.954645049,0
1,0.541221369,-0.663125264,-0.05861208,-0.108295946,0
0,1.157617943,0.53705163,1.083909908,0.93632784,0
1,0.089197215,-0.267499086,-0.194983682,-2.185983972,0
1,0.869966208,1.536090846,1.645346209,1.891275999,1
0,-0.897037303,0.661723745,-0.625785914,0.697614148,0
1,1.527455887,0.492169669,1.525035266,0.99841526,0
1,-1.061409723,-1.497597288,-0.955682907,0.900390195,0
1,-1.307968352,0.382458207,-0.985699724,0.753611295,1
1,-0.362826939,1.143789257,0.057667084,-0.158938265,1
0,-0.362826939,-0.96898752,-0.651460814,1.795513905,0
1,1.609642096,1.210281052,2.197567016,1.365251953,0
0,-1.307968352,0.149736926,-0.988801092,0.755982429,1
0,1.075431733,-1.326380917,-0.350317937,-0.325746327,0
0,0.459035159,0.016753337,0.209722749,0.456877311,0
1,1.404176572,1.457962987,2.151024337,1.531875962,1
0,-0.897037303,-1.509233352,-0.919064607,1.024555617,0
0,-1.307968352,0.512117207,-0.983971818,0.752290235,1
1,1.116524838,1.366536769,1.834330312,1.642892527,1
0,-0.157361415,-1.522531711,-0.784952574,4.988215033,0
1,0.500128264,0.2877074,0.464278642,0.928319144,0
0,-0.198454519,-0.468636765,-0.405123548,2.0413924,0
0,0.746686893,-1.334692391,-0.472556159,-0.632870569,0
0,0.993245523,-0.370561368,0.396447283,0.399143287,0
0,-0.568292464,-1.485961224,-0.847910353,1.49203167,0
1,1.321990362,1.47957282,2.182591837,1.65098922,0
1,-0.280640729,1.000831898,0.0868421,-0.309442256,1
0,0.335755844,-0.305731868,-0.028196517,-0.083979229,0
1,1.445269677,0.678346694,1.443823717,0.998999523,0
0,-0.938130408,1.502844949,-0.557312129,0.594066799,1
0,-1.184689037,-1.469338275,-0.98718395,0.833285292,0
0,1.198711047,0.999169604,1.546545471,1.290173703,0
0,0.089197215,0.867848309,0.389579967,4.367624795,0
1,1.321990362,0.66338604,1.399164012,1.058376862,0
1,-1.307968352,0.691645053,-0.981579334,0.750461074,1
1,0.007011005,0.500481143,0.169980928,24.24487305,0
0,0.089197215,-1.306433378,-0.620247756,-6.953667294,0
1,-0.732664883,0.773097501,-0.403439948,0.550647311,1
1,-0.814851093,-1.464351391,-0.898883559,1.103126162,0
1,-0.445013149,-0.475285944,-0.54402055,1.222481967,0
0,1.609642096,1.369861359,2.457749678,1.526892023,0
1,1.321990362,1.349913821,2.07546171,1.569952224,1
1,-1.266875247,-1.497597288,-0.996510208,0.786589059,0
1,0.376848949,0.307654938,0.411245241,1.091273419,1
1,-0.650478673,0.620166374,-0.430665532,0.662074792,0
0,0.828873103,0.299343464,0.734164156,0.8857377,0
0,1.198711047,-1.346328455,-0.393515569,-0.328282258,0
0,-1.266875247,1.029090911,-0.931957439,0.735634737,1
1,-0.11626831,1.157087616,0.295143298,-2.538467263,1
0,-0.280640729,-1.515882532,-0.796161805,2.836943189,0
0,0.335755844,1.537753141,0.977355748,2.910912096,0
0,1.075431733,-1.509233352,-0.510990976,-0.475149617,0
1,1.239804152,1.10056959,1.735551726,1.399859585,0
1,-0.897037303,0.000130388,-0.702278952,0.782887121,0
0,-1.225782142,-1.467675981,-0.989820113,0.807500843,0
0,1.568548992,0.683333579,1.652014152,1.053211701,0
1,1.527455887,-0.21763024,0.847585631,0.554900235,0
0,-0.732664883,0.759799143,-0.469188959,0.640386853,0
1,-0.814851093,-1.515882532,-0.895804344,1.099347293,0
1,-0.897037303,-0.309056458,-0.762223973,0.849712683,0
1,-0.486106254,1.162074501,-0.136744413,0.281305603,0
1,1.363083467,1.436353154,2.162432942,1.586427387,0
1,1.363083467,-0.079659766,0.813093983,0.596510781,0
0,0.294662739,-0.099607304,0.153255691,0.52010543,0
0,1.198711047,1.438015449,2.004573288,1.672273975,0
0,-0.732664883,-1.500921878,-0.881493743,1.203133606,0
0,0.13029032,-1.492610404,-0.724143599,-5.557923263,0
0,-0.486106254,0.580271297,-0.198638866,0.408632608,1
0,-1.061409723,1.142126962,-0.724719568,0.682789645,1
1,1.609642096,0.804681104,1.794898627,1.115091753,0
0,1.445269677,-0.668112149,0.302365056,0.209210129,0
0,-1.061409723,-0.681410508,-0.901785554,0.849611168,0
0,1.609642096,0.85454995,1.834529686,1.13971279,0
1,0.294662739,-1.522531711,-0.673923583,-2.287101464,0
1,1.568548992,1.787097371,2.736474092,1.744589494,0
1,0.294662739,0.630140143,0.545423732,1.851010187,0
0,0.869966208,1.346589231,1.480774307,1.702105546,1
1,-0.855944198,-1.499259583,-0.91782406,1.072294271,1
1,-1.020316618,0.344225426,-0.764040489,0.74882686,0
1,-0.280640729,0.66671063,-0.058235486,0.20750903,1
0,1.568548992,0.641776207,1.619649156,1.032577985,0
1,1.527455887,1.639153128,2.402545319,1.572906517,1
0,-0.732664883,-1.499259583,-0.884595112,1.207366604,0
1,-0.0340821,-1.500921878,-0.743017642,21.80081759,0
1,-0.732664883,-1.505908763,-0.872632691,1.191039328,0
0,-1.184689037,-0.515181021,-0.937850039,0.791642371,1
0,-1.102502827,-0.669774444,-0.899503833,0.8158744,1
0,0.993245523,1.268461372,1.605870219,1.616790796,0
0,-0.362826939,1.208618757,0.061565947,-0.169684058,1
1,-1.307968352,-0.656476085,-0.999545118,0.764196715,1
1,-1.225782142,0.778084386,-0.898263286,0.732808266,1
0,-0.075175205,-1.479312045,-0.749685584,9.972511366,0
0,-1.307968352,0.804681104,-0.980072955,0.74930938,1
1,-1.061409723,0.359186079,-0.774075631,0.729290127,0
1,1.363083467,-0.034777804,0.829907831,0.608845937,0
1,1.363083467,0.798031924,1.638811183,1.202282342,0
0,-0.773757988,-1.333030096,-0.877018912,1.133453774,0
0,0.911059313,-1.475987455,-0.497655091,-0.546237862,0
0,1.116524838,0.227864785,0.918606969,0.822737603,0
0,-1.020316618,0.16802217,-0.770243226,0.754906088,0
0,1.198711047,-1.367938289,-0.37854039,-0.315789523,0
1,-1.307968352,0.189632003,-0.988269429,0.755575949,1
1,-1.020316618,-1.509233352,-0.948948507,0.930052977,0
1,1.116524838,-0.468636765,0.321748609,0.288169683,1
1,-0.0340821,0.315966413,-0.010740243,0.315128557,1
0,-0.814851093,-0.643177726,-0.755046521,0.926606747,1
0,-0.609385569,-0.269161381,-0.543422429,0.891754673,0
1,1.363083467,0.517104092,1.2951131,0.950134846,1
0,0.746686893,0.960936822,1.085371981,1.453583813,1
0,-0.568292464,-1.499259583,-0.866917312,1.525477403,0
0,1.198711047,-0.874236713,0.019653168,0.016395251,0
1,-1.307968352,0.85454995,-0.979408376,0.74880128,1
1,-1.307968352,0.139763157,-0.988934008,0.756084049,1
1,-1.307968352,-0.689721982,-0.999988171,0.764535449,0
0,1.404176572,-0.011505676,0.863469068,0.614929123,0
1,1.609642096,1.662425256,2.744936397,1.70530853,0
1,0.335755844,-1.492610404,-0.660543393,-1.967332526,0
1,-0.568292464,-0.508531842,-0.592933561,1.043359887,0
0,-1.266875247,0.729877835,-0.950277665,0.750095692,1
1,-0.691571778,-1.489285814,-0.888338907,1.284521628,0
1,-0.938130408,-0.131190907,-0.740625157,0.789469301,0
0,0.828873103,-1.504246468,-0.586243466,-0.707277705,0
0,-0.362826939,0.846238476,-0.027775617,0.076553348,1
0,-0.403920044,1.301707269,0.074835374,-0.185272742,1
1,1.445269677,-1.328043212,-0.304063241,-0.210385125,0
0,-0.157361415,0.347550015,-0.025383133,0.16130468,0
1,0.787779998,-0.167761394,0.355354151,0.451082982,0
0,-0.897037303,0.176333644,-0.649732909,0.724309799,0
0,1.404176572,0.199605772,1.052652544,0.749658245,0
0,-1.061409723,-1.510895647,-0.946290192,0.891540911,0
0,-0.938130408,-0.634866252,-0.826289385,0.880783074,0
0,-0.11626831,0.831277822,0.186949844,-1.607917448,0
1,0.500128264,0.704943412,0.691276661,1.382198749,0
1,1.527455887,0.842913886,1.809763043,1.184821807,0
0,-0.650478673,0.814654873,-0.337491563,0.518835708,1
1,-0.609385569,-0.500220367,-0.635976124,1.043635027,0
1,-0.650478673,-0.097945009,-0.545172486,0.838109701,0
0,0.089197215,0.606868015,0.242464339,2.718294955,0
1,1.609642096,1.654113781,2.67282958,1.660511729,0
1,-0.979223513,-1.484298929,-0.943188823,0.963200751,0
1,-0.568292464,0.822966348,-0.239311098,0.421105529,1
0,-0.157361415,0.97423518,0.135755112,-0.862696309,0
1,-1.184689037,0.821304053,-0.857546748,0.723858094,1
0,-1.266875247,0.309317233,-0.957477271,0.755778655,0
0,-1.225782142,-0.486922008,-0.952072028,0.776705742,0
0,-1.307968352,0.319291003,-0.986541524,0.754254889,1
1,0.541221369,1.462949872,1.131161471,2.090016279,0
0,-0.979223513,1.253500718,-0.62179844,0.634991329,0
0,0.746686893,1.501182654,1.499825571,2.008640548,0
1,0.746686893,1.005818783,1.195736393,1.601389289,0
1,0.623407579,1.275110552,1.212350867,1.94471628,1
0,-1.307968352,0.518766387,-0.983883208,0.752222488,1
0,1.116524838,1.025766321,1.524858045,1.365717979,1
0,0.828873103,-1.495934993,-0.527738365,-0.636693799,0
0,-0.321733834,1.030753206,0.0653762,-0.203199643,1
0,1.527455887,-0.653151495,0.426774236,0.279402004,1
1,-1.307968352,-0.649826906,-0.999456508,0.764128969,0
1,1.034338628,1.093920411,1.398986791,1.352542343,0
1,1.568548992,-1.324718622,-0.189401219,-0.120749317,0
1,1.527455887,1.564349859,2.434467261,1.593805283,0
1,0.417942054,-1.323056327,-0.545416165,-1.30500427,0
0,1.609642096,0.861199129,1.814924606,1.127533015,0
1,1.280897257,-1.336354686,-0.291724225,-0.227749902,0
0,1.568548992,-0.616581008,0.466183768,0.297207018,0
1,1.527455887,0.522090976,1.399607064,0.916299499,0
1,0.993245523,-1.495934993,-0.525279423,-0.528851539,0
1,0.582314474,-1.47432516,-0.600554066,-1.031322581,0
0,-0.362826939,0.934340104,-0.023544464,0.06489172,0
1,-0.403920044,0.626815553,-0.199923719,0.494958648,0
0,1.075431733,0.962599116,1.450358744,1.348629299,1
0,-1.307968352,-1.487623519,-1.010621434,0.772665052,1
0,-1.307968352,0.16137299,-0.988646024,0.755863872,1
1,-1.020316618,0.322615592,-0.776357353,0.760898469,0
1,1.321990362,-0.176072868,0.637379307,0.482136123,0
1,0.21247653,-0.345626945,-0.099749518,-0.469461347,0
1,0.541221369,0.661723745,0.734429987,1.356986309,0
1,0.04810411,0.975897475,0.405995068,8.439924734,1
1,1.527455887,1.516143307,2.415017251,1.581071684,0
0,-0.075175205,-0.320692522,-0.259425688,3.450947543,1
0,0.376848949,1.177035154,0.851440189,2.259367289,0
1,-0.773757988,-0.837666226,-0.712801452,0.921220152,0
0,-1.184689037,1.205294167,-0.848574932,0.716284954,1
1,-0.445013149,-0.124541727,-0.389505942,0.87526839,1
0,0.582314474,-1.495934993,-0.601772461,-1.033414912,0
1,0.171383425,-0.821043277,-0.364340553,-2.125879753,0
1,0.376848949,-0.34396465,0.068167432,0.180887944,0
0,-0.609385569,1.005818783,-0.230937404,0.378967628,1
0,0.13029032,-0.358925304,-0.136611497,-1.048516094,0
1,0.294662739,0.006779567,0.126185175,0.428235938,0
1,1.568548992,-1.489285814,-0.403883,-0.257488292,0
1,1.609642096,1.122179424,2.139172679,1.328974114,0
0,-1.266875247,0.192956593,-0.962306544,0.759590612,0
0,0.993245523,0.312641823,0.760791619,0.765965315,0
1,0.664500684,1.388146603,1.272960468,1.915664648,0
0,-1.266875247,-1.494272698,-0.998415334,0.788092858,0
1,-0.650478673,0.806343399,-0.356343453,0.547817272,1
1,1.280897257,-0.566712162,0.37495923,0.292731699,1
0,1.568548992,1.185346629,2.132216752,1.359356172,0
0,1.280897257,-0.161112214,0.684187818,0.534147305,0
1,-0.239547624,0.630140143,0.003991257,-0.016661644,0
0,-1.184689037,-1.500921878,-0.984857924,0.831321885,0
1,-0.732664883,-1.313082558,-0.842505111,1.149918783,1
0,1.609642096,0.824628642,1.789094638,1.111485989,0
1,1.486362782,1.138802372,2.026593004,1.363457851,0
0,-0.609385569,0.568635233,-0.387999563,0.63670619,1
0,1.609642096,1.147113847,2.208399653,1.371981795,0
0,-1.266875247,0.256123798,-0.951185923,0.75081262,0
0,-0.280640729,0.467235246,-0.118269118,0.421425351,0
1,1.116524838,-1.472662865,-0.535292413,-0.479427232,0
1,-0.527199359,0.804681104,-0.186942277,0.354595038,0
0,0.746686893,0.615179489,0.81887582,1.096678979,0
0,1.609642096,1.2917335,2.235204338,1.38863437,0
1,1.321990362,0.4821959,1.227569725,0.92857691,0
1,-1.307968352,0.269422156,-0.987206103,0.754762989,1
1,-0.855944198,-1.489285814,-0.916583512,1.070844939,0
0,-1.307968352,-0.674761329,-0.999788797,0.764383019,0
0,-0.362826939,-1.339679276,-0.7569738,2.086321929,0
1,-0.157361415,0.369159849,-0.038076591,0.241969041,0
1,-0.897037303,0.186307413,-0.652125393,0.726976895,0
0,-1.061409723,1.040726975,-0.736128173,0.693538186,0
1,-0.486106254,0.975897475,-0.145073803,0.298440519,1
0,0.04810411,1.16872368,0.522274232,10.85716444,1
0,0.787779998,0.876159783,1.079767365,1.370645825,0
0,0.787779998,1.376510539,1.411480875,1.791719615,0
1,-1.307968352,-0.541777739,-0.998016587,0.763028085,0
1,0.007011005,-1.490948109,-0.722947357,-103.1160797,0
1,1.445269677,0.716579476,1.53374125,1.061214578,0
0,1.609642096,-0.319030227,0.74539554,0.46308154,0
1,-0.897037303,-1.319731737,-0.877306896,0.97800492,0
0,0.952152418,-0.179397458,0.482067205,0.506292056,0
0,-0.938130408,1.004156488,-0.636264109,0.678225653,0
0,1.486362782,-0.277472855,0.731683061,0.492264116,0
